s,iter,model,Estimation method,MSE,MSE_0,Feature importance
5,2,Linear,Causal Forest,0.23865606449649934,0.449525484804128,"[0.04048459099909316, 0.06271782846357674, 0.037245454028615906, 0.0578536151460436, 0.039351107725781626, 0.0660345610075598, 0.05335850457871438, 0.10364763719362065, 0.060970334272824084, 0.0510477554155455, 0.025912664472896734, 0.030120980192860546, 0.025939130070026337, 0.02633511352911421, 0.028578696770544185, 0.027785639318838685, 0.035895418136031775, 0.031547129114955455, 0.03144504099029254, 0.02814223202484499, 0.023713309901959436, 0.026005711354173386, 0.030126490058169916, 0.028753053481228367, 0.02698800175268795]"
5,2,Mixed,Causal Forest,1.0165486976939493,1.197799579443008,"[0.021860791842834737, 0.02888077275616272, 0.035805959509330805, 0.024319058726585928, 0.02649273435830665, 0.022962436947270484, 0.020870329175052316, 0.02437439247570025, 0.026612914493375148, 0.021659726053495233, 0.08177622467022616, 0.11341112800356778, 0.0702694743921238, 0.12650608749322084, 0.1259283206907437, 0.019478114591892838, 0.024280312372837835, 0.020801096232181297, 0.022597956709855607, 0.020577168895285512, 0.02204238190275569, 0.02507695116265875, 0.0267525359319027, 0.023255793617053367, 0.023407336995579935]"
5,0,Interaction,Causal Forest,0.8879400523709166,1.2479726357500183,"[0.06467732337143933, 0.07783140630924339, 0.06653125897931464, 0.07149178048308977, 0.03873658542218709, 0.0326158221632035, 0.045044751777190556, 0.05530019556482966, 0.048222968527238376, 0.038763426605207506, 0.031512366133989216, 0.03635660279242139, 0.030287009586740445, 0.028949411373762456, 0.031226945699055503, 0.029213878582160596, 0.030749799816418694, 0.0316078158158277, 0.029258178144544934, 0.0322019525061668, 0.03231588452860963, 0.026674181921979498, 0.03381975570600305, 0.028866838743290796, 0.027743859446085577]"
5,0,LSS confounding,Causal Forest,0.9330960932194091,1.6116530461409577,"[0.058355717597013176, 0.06983716560659498, 0.10989656798314051, 0.08212462909751703, 0.05987327967568157, 0.03679667473744931, 0.0219970823575657, 0.02742851121572019, 0.032230973351259996, 0.02794931656481689, 0.028800237749946684, 0.042732508122942124, 0.03369888885300674, 0.026989688469862345, 0.03085877423133097, 0.03294083059058632, 0.027940969631928915, 0.03435261136670002, 0.038451558167680124, 0.030075417567147263, 0.027124361071361985, 0.0360037902589132, 0.02952040157409593, 0.02404339394151371, 0.029976650216224216]"
5,0,Linear,Causal Forest,0.2841787374945996,0.4447041332912742,"[0.05806381891760377, 0.0593661203402052, 0.04110263274101226, 0.07532056533408099, 0.04369875425397021, 0.06668463969121423, 0.05046781053327129, 0.035430312583599625, 0.09090730261304288, 0.05221909339529852, 0.027055093975384886, 0.023034005065496667, 0.026840033950966014, 0.026578316879288733, 0.027758512985803913, 0.027363618172618513, 0.023651886875678943, 0.028651413607066703, 0.04300612784468075, 0.027142413843898438, 0.03050154307250723, 0.02803696634471077, 0.02798838463654212, 0.021350452469847923, 0.03778017987220945]"
5,0,Mixed,Causal Forest,1.0596827033974543,1.2257213582174113,"[0.027184594630775348, 0.022333055975298152, 0.028072941330688734, 0.02087592827794948, 0.035131808624114025, 0.024110103377835396, 0.020492276629908376, 0.028510140118634123, 0.026998353833210424, 0.025888289735578926, 0.09543567975817709, 0.07449476632419755, 0.13022729431006425, 0.08359733298275085, 0.10645731177049741, 0.02702357067376658, 0.025193206016234204, 0.024994243018669465, 0.02162015791714135, 0.023720172384395635, 0.02296741684425281, 0.025669632312131922, 0.02717330107668687, 0.028124432800263582, 0.02370398927677743]"
5,3,Interaction,Causal Forest,0.8063158749254042,1.2464104926810884,"[0.112548131338181, 0.09535919189213851, 0.03756759509743491, 0.03734314769810098, 0.033077999832359935, 0.039719919585164354, 0.036327268474859085, 0.028160799985449007, 0.07231623977970106, 0.07013625232606957, 0.03409281759494121, 0.02847534442102527, 0.030900144487508843, 0.030982123722434737, 0.028334097424391743, 0.03502818736015618, 0.03724510425069158, 0.028939555658312376, 0.02249655739343882, 0.026896959843824106, 0.024068096618920308, 0.028741348482792167, 0.026863986142663346, 0.028276546039363443, 0.026102584550077496]"
5,3,LSS confounding,Causal Forest,0.8775317724908686,1.6031021544703714,"[0.05852899111828002, 0.08438165455245562, 0.07131174385818848, 0.08645102451228692, 0.09448019168153592, 0.026000313503970324, 0.028079725611649734, 0.02158754552092539, 0.03568747695850909, 0.02266868202086491, 0.02974421699634637, 0.027787513199896627, 0.039637692108092946, 0.032171418168408156, 0.030063012237306636, 0.030112315584923017, 0.032304365095499936, 0.02898696959888222, 0.03601663257903307, 0.02885234008309436, 0.02807010859004328, 0.03420330451402165, 0.03295531537516128, 0.026431047293568596, 0.03348639923705533]"
5,3,Linear,Causal Forest,0.20083872485723897,0.4404919381024687,"[0.03001983102185073, 0.03452015940313871, 0.03524801709905435, 0.02779352534466973, 0.07578422179014359, 0.07622515519728071, 0.06198724842258052, 0.08199715360232397, 0.11101809446052995, 0.045395271557460336, 0.028126782957700505, 0.03346312378158181, 0.027542047616195275, 0.027105831412410145, 0.026962701372074432, 0.029809408721659256, 0.03406985376673002, 0.025736837556231, 0.03094543561724843, 0.02485934664018376, 0.02676368349080029, 0.022869866613140673, 0.026854442580645396, 0.028239266384024263, 0.026662693590342217]"
5,3,Mixed,Causal Forest,1.0239231565291531,1.1680712519082375,"[0.0256965895594184, 0.02536787259834628, 0.026111194493440525, 0.019742556204938446, 0.024051657701933418, 0.01910368460464797, 0.024261105451323546, 0.024458231432948563, 0.02242805931780227, 0.02239900671185494, 0.057492327619544224, 0.1412407506337219, 0.06528437275291023, 0.14391471828141528, 0.12085811148244849, 0.024879534314854505, 0.029703167292423286, 0.0213326984692775, 0.03077135252858056, 0.01992637275203723, 0.023893634034776567, 0.02231819581437253, 0.023229447592903893, 0.02247655434670874, 0.019058804007370696]"
5,7,Interaction,Causal Forest,0.8302953078337982,1.2471063159793285,"[0.06032766301139869, 0.057126872772737876, 0.0340806900330136, 0.03962414084320509, 0.053878158461668026, 0.056118163843573765, 0.04612876311382363, 0.1152867842804839, 0.03628680126418842, 0.07343918176147891, 0.030861599731769086, 0.02739846982175185, 0.030520898352972208, 0.028976667628100472, 0.02831300415657442, 0.0327067644997268, 0.04227304531758905, 0.02786424672843161, 0.027472216846820687, 0.023914809769263006, 0.023853901821849682, 0.026242801314974227, 0.02422219247357522, 0.024707489864327952, 0.02837467228670176]"
5,7,LSS confounding,Causal Forest,0.9863938017386533,1.7226156875045815,"[0.056825362427478224, 0.10634021866310675, 0.0801004241504786, 0.06424580658783191, 0.0904424934485038, 0.02542023526813765, 0.02620872821001718, 0.02444203265707155, 0.02944466988768733, 0.02768039726046297, 0.02986340438765567, 0.02409789030444761, 0.03153541965846376, 0.03099211476798767, 0.03678685130229197, 0.034070775444774035, 0.040796884618855264, 0.025456569387115557, 0.03351659948961628, 0.03447440266772342, 0.02580468631446815, 0.030682814124291868, 0.02638789199420918, 0.03305807974578105, 0.03132524723154242]"
5,7,Linear,Causal Forest,0.2563297681447534,0.4542429213403951,"[0.05421235605323727, 0.03945089857113589, 0.035930591226705985, 0.03932018530005794, 0.0882978215367818, 0.053493056454918184, 0.05565993734996924, 0.08077492390509296, 0.06041659911427372, 0.05827680822679028, 0.029821258394849507, 0.0251340977694117, 0.026562600161744925, 0.03247753839411878, 0.02860972818795499, 0.029077085506679198, 0.027721862120548172, 0.02660897576001108, 0.03241065616395244, 0.03467626872060532, 0.02536641932331767, 0.02950511221215972, 0.02908189850130053, 0.028195149887097745, 0.02891817115728504]"
5,7,Mixed,Causal Forest,1.0343100624466124,1.1923531427675755,"[0.034289806424231614, 0.020567648141741376, 0.030796462072418422, 0.0263316866262195, 0.03113914654090364, 0.023309590895161617, 0.025444116926291206, 0.03149037057157224, 0.0275888001809972, 0.021709657209250763, 0.08146377553959984, 0.07969482034821415, 0.13610717121139568, 0.08578580639380629, 0.1072302148367359, 0.026641382534153206, 0.02777821336969861, 0.01786966106347324, 0.02693165612575532, 0.021484894613328673, 0.025797927680072334, 0.020741733516388736, 0.027053636929517018, 0.02121054609009822, 0.02154127415897502]"
5,5,Interaction,Causal Forest,0.837013629924064,1.2464797034017305,"[0.050540280371647324, 0.04163269882751955, 0.05415264257154161, 0.05061961265828255, 0.06460709759505945, 0.1028027010448132, 0.038148411882652104, 0.03852749054259458, 0.05854450651632868, 0.052138169135599155, 0.02559894953503797, 0.02576249973005792, 0.032227387133350056, 0.03313485090109709, 0.030170596714045535, 0.025896814538717713, 0.03234175368667651, 0.030119761368831054, 0.028753906283247036, 0.043699358012097816, 0.028610169449028812, 0.030631697043518143, 0.030361669170446276, 0.02100986775521249, 0.02996710753259736]"
5,5,LSS confounding,Causal Forest,0.8535321067271525,1.603321791153913,"[0.09932471744247554, 0.08373571937943787, 0.07340054443215571, 0.06402468078741146, 0.08132497134755327, 0.021484049550577478, 0.021131279962992053, 0.028344170831971955, 0.020543394533753045, 0.03286454519447863, 0.03283597443749374, 0.028125364376013807, 0.037614866972987146, 0.028598863126607227, 0.03151094602353544, 0.028983719380138984, 0.0461353655473389, 0.027256627815056386, 0.027939612895420466, 0.03489973880951999, 0.032628897860623944, 0.029958349417585933, 0.030749102474620343, 0.028329431968061432, 0.028255065432189225]"
5,5,Linear,Causal Forest,0.2302740877958432,0.42968467569686064,"[0.06416950396546191, 0.049739490774823085, 0.045082978336426556, 0.07297607697166568, 0.04327598282802092, 0.059316173851506226, 0.05992933923787308, 0.08607467108469696, 0.04131250688749503, 0.06649011140169883, 0.029608998846278885, 0.02423934287183275, 0.02597368507649551, 0.025044392510474862, 0.02477428549649901, 0.02320563489329515, 0.035421451826340995, 0.02539954674609844, 0.03251157963697351, 0.025038292602924422, 0.023397080558667776, 0.03339420947207463, 0.024629288699231002, 0.03077070739353742, 0.02822466802960737]"
5,5,Mixed,Causal Forest,1.0347014644162975,1.19324010279121,"[0.028115043548741715, 0.022652294910734696, 0.02093933509858867, 0.02353131560172894, 0.02457000398008848, 0.022452524343457358, 0.025830165749634305, 0.02396231448234041, 0.021295164935620982, 0.023414627111309927, 0.1011668435782401, 0.11571222941195713, 0.1046891440233839, 0.09014555053598597, 0.11708600253000928, 0.023607714757966653, 0.029019642061712238, 0.029528458070341778, 0.021805243950532193, 0.02134665046720699, 0.025390719544574895, 0.020536241099312017, 0.02161485806772723, 0.022526549013467782, 0.019061363125336322]"
5,8,Interaction,Causal Forest,0.8315301029643619,1.248053805100485,"[0.05186607237239332, 0.09313607196256013, 0.08271608966718758, 0.06185179711458879, 0.05027818696299566, 0.04208169034999789, 0.04474833111043724, 0.03883636722514225, 0.04643629652846765, 0.05714949511469935, 0.027346239186440923, 0.024405116003008848, 0.024113361958639733, 0.028172753203596468, 0.028143781542070513, 0.03329091793499448, 0.028279802284493095, 0.02637493438589238, 0.033171336292436605, 0.029974894756515255, 0.03357380996688953, 0.027780119853387103, 0.02837582096809089, 0.029466711121823974, 0.028430002133250375]"
5,8,LSS confounding,Causal Forest,0.8977869464487482,1.6126561502688264,"[0.05970900979345587, 0.07815803726489991, 0.0647200906849584, 0.1002792415289456, 0.07593699777554055, 0.03304502728394261, 0.03446789732457683, 0.023570294372512537, 0.03288046928708259, 0.02712264382669032, 0.03982874001269285, 0.026745677570928713, 0.027036553802903703, 0.03214779431104052, 0.031706319962177, 0.03346825783746788, 0.029828010809226205, 0.03354550203951869, 0.031010433445179748, 0.03681022881182406, 0.025235762500224846, 0.03323713206740775, 0.03125099989035733, 0.031146382341430693, 0.027112495455014807]"
5,8,Linear,Causal Forest,0.2673126054509999,0.4684108064050808,"[0.0353740747714819, 0.037901886017608855, 0.04685673050043574, 0.06582002984370605, 0.03273144474656115, 0.0717360030632594, 0.08685475966220711, 0.04376141068126709, 0.0634715404765422, 0.06813449630938755, 0.026411718135675354, 0.02518512639215084, 0.02954318397033942, 0.03986838385645471, 0.025352642067411772, 0.031173462372757647, 0.033922702340484855, 0.04278322928452846, 0.02706238381075539, 0.021504096091042788, 0.030973928640014317, 0.030945397103918037, 0.023826241960058635, 0.030586510561323464, 0.028218617340627267]"
5,8,Mixed,Causal Forest,1.0466063792961886,1.2150369526610463,"[0.02731522569219153, 0.023989173895823654, 0.03165264163541727, 0.02179082518538375, 0.025279106319792303, 0.021082700255541997, 0.029528556129164957, 0.023113670891259014, 0.020191398865105962, 0.027097964350375835, 0.07663154408786, 0.1722652715600536, 0.06668188215936066, 0.07895561352312973, 0.11274117383592949, 0.025795168755010634, 0.020093610832256754, 0.029375629033345473, 0.02139001659174376, 0.02105682817467433, 0.022158275194428236, 0.02696508176438853, 0.02520158645880406, 0.02270014635392172, 0.026946908455036667]"
5,13,Interaction,Causal Forest,0.8446710241529392,1.2498779299902223,"[0.048044728297350424, 0.03274802805482547, 0.08255644503397874, 0.05045134783793439, 0.045286013743202326, 0.05480135522574017, 0.04736436690490505, 0.1031991353498459, 0.044897606717293426, 0.06425505409065335, 0.026421727227811144, 0.03027352701378424, 0.03058170978779694, 0.025410333322967736, 0.034070431607512636, 0.025835181297248256, 0.0261449969629585, 0.02878899457510659, 0.031917725366444244, 0.028680196959945024, 0.030182383998625037, 0.026034958673893095, 0.026385910202130023, 0.030277915427409544, 0.025389926320637694]"
5,13,LSS confounding,Causal Forest,0.9315685876659813,1.6381009379090445,"[0.07290884539672944, 0.07723789570850768, 0.08039574542110622, 0.09458701010068411, 0.06699247561738617, 0.031042339566756914, 0.02524520139142328, 0.023837053149143788, 0.027193352361618923, 0.02864684921137141, 0.029327310798170556, 0.02927711522791009, 0.02596047613234517, 0.029614171068805085, 0.03445111351518158, 0.030535947296383564, 0.03497148400304453, 0.028511685212604384, 0.031748489475210036, 0.03871043200552019, 0.034472243659501925, 0.02909718125623287, 0.028721540770413417, 0.03233542914268126, 0.03417861251126747]"
5,13,Linear,Causal Forest,0.2598728108733735,0.43566657252700947,"[0.027638905136470725, 0.033930096392304064, 0.06689501441583555, 0.1029694849427311, 0.04794138570046642, 0.0470641242175287, 0.04149167228493525, 0.09057274023362412, 0.046111328234055456, 0.07177302493491061, 0.026469676965804784, 0.022784795346116497, 0.029901229414476135, 0.0212342275140146, 0.026913657702799278, 0.030538784404314945, 0.026457856735703524, 0.03050596534563824, 0.03547972621054408, 0.032275463522478044, 0.028689649544480715, 0.03117223441615467, 0.029530122599599716, 0.022681988119532377, 0.028976845665480297]"
5,13,Mixed,Causal Forest,1.005834552184176,1.1649623909531324,"[0.020176633397596695, 0.03488303969786181, 0.04381001378530731, 0.03248954425567085, 0.02505698606043667, 0.03817328550376442, 0.026356633582159693, 0.02304355537412276, 0.020279044949148596, 0.022828175571696363, 0.10051890669111915, 0.10895628734576648, 0.07472695571724111, 0.12082684278533039, 0.062358566198836035, 0.025219988613435263, 0.026392674314358704, 0.02279883469204498, 0.03319898826946662, 0.029597054770295606, 0.02170923251227417, 0.020050522189293225, 0.021359982484890638, 0.02000136708891283, 0.025186884148969763]"
5,14,Interaction,Causal Forest,0.8137033297998135,1.2475963817261884,"[0.042085478404857025, 0.10240739876392294, 0.04471379967014737, 0.09045111424498307, 0.042127064320635246, 0.030673932414340088, 0.05062533333081548, 0.07803356673086843, 0.03501097867935687, 0.040858777764048046, 0.02965970568784285, 0.02506624603478972, 0.03009349727851607, 0.03346337298971489, 0.02485585369828805, 0.027814087373670936, 0.027615717725527383, 0.02623284179970018, 0.031514248182637775, 0.02887189794820123, 0.03879504786339577, 0.026904168523048375, 0.025031345510379947, 0.038155271241911065, 0.028939253818401237]"
5,14,LSS confounding,Causal Forest,0.9544524534099936,1.6598709571122015,"[0.06231784685955058, 0.04606242827710349, 0.062210664218216714, 0.12043992627861043, 0.11626925632834961, 0.029215707448828777, 0.031939296093385965, 0.026155446589720688, 0.03487432245434662, 0.02747662282281262, 0.02734354475703788, 0.026031416392244173, 0.0318571098302476, 0.03405430292554918, 0.025104723640174957, 0.026172133447385736, 0.029898044056704903, 0.037030416876834206, 0.0365289714247714, 0.03275963405409954, 0.025460278577883178, 0.024441375475907242, 0.03175051993862827, 0.029895719994676998, 0.02471029123692935]"
5,14,Linear,Causal Forest,0.2626125635541052,0.46352676801066983,"[0.041033106906312705, 0.03730286845266432, 0.04365366262314847, 0.061918678516476866, 0.03860823447928601, 0.06637664198024275, 0.03991345645115279, 0.06616149767623662, 0.06864961361540468, 0.07484102264637676, 0.03185405364495922, 0.027920964906801262, 0.030443428453334424, 0.03082729330269477, 0.030918671810677426, 0.030056903979666365, 0.025609522288349548, 0.035978556168870385, 0.03038485390119435, 0.03374110132323867, 0.03304871241947425, 0.02676779258945231, 0.035311945590318784, 0.03137014140497429, 0.027307274868691948]"
5,14,Mixed,Causal Forest,1.067105859476202,1.279366877390333,"[0.03913741051435566, 0.02539744066661208, 0.024468241426588478, 0.025184812551895943, 0.03326753412218781, 0.02655272325059784, 0.023110439974513744, 0.026276806478476092, 0.022511155315328484, 0.02264525526293407, 0.1461858202497943, 0.0807970609232747, 0.08107192918089604, 0.08000309798528375, 0.10912212826329412, 0.026170743911053753, 0.027033328959977555, 0.025246157833021674, 0.022413034406154123, 0.022203063642506654, 0.01778397846123105, 0.023787137325342562, 0.021912642377314315, 0.026762448224807542, 0.02095560869255778]"
5,4,Interaction,Causal Forest,0.8202758193586819,1.2469131417307255,"[0.034019351490218695, 0.04356282286194233, 0.06530029965182371, 0.028552439236619143, 0.04761974494823374, 0.037304785035161867, 0.13865587849900188, 0.08534072554595848, 0.034517049065537556, 0.04533720215146654, 0.02261529114436243, 0.026461193549766678, 0.024556863881419387, 0.027738218799128904, 0.03528079156002573, 0.02359736168350229, 0.027706042504313754, 0.031450144234299864, 0.029464486299249037, 0.03185166721986715, 0.02658731861671636, 0.04658327356260556, 0.027336709831229506, 0.0344325475219489, 0.024127791105600562]"
5,4,LSS confounding,Causal Forest,0.962857004523599,1.6533042980149708,"[0.06928589782293047, 0.09960023508525635, 0.057093096972830895, 0.08420284377258987, 0.08056264923975026, 0.02774762519337519, 0.02304666817843048, 0.027715547138441998, 0.02234640746782693, 0.027093234093447625, 0.02943803430681045, 0.036443352642774075, 0.02818012722665922, 0.03232699300357413, 0.03682246643278555, 0.03099064119685849, 0.03451373972997271, 0.02710341910031292, 0.026085450493898817, 0.03591713611655661, 0.03500851871352148, 0.0275795681736687, 0.038409538999981396, 0.028133338183450752, 0.034353470714294614]"
5,4,Linear,Causal Forest,0.2545762437341414,0.44501417293927725,"[0.03777387368476805, 0.03087229244065549, 0.05356476833429657, 0.04442188249574194, 0.04125849418596382, 0.04796701989762441, 0.07320689680985165, 0.05335606519892175, 0.08404686105333221, 0.06670054555986395, 0.028325239821448488, 0.02262929628509517, 0.03177892275035437, 0.023530066251039053, 0.033665044662167125, 0.025739092823305474, 0.03346139937356568, 0.03690623745887407, 0.024425360786970506, 0.030377436943762316, 0.03311220067224847, 0.034538076933385634, 0.04404746815912293, 0.03414214718639476, 0.030153310231246108]"
5,4,Mixed,Causal Forest,1.0320913733726644,1.1765801382008385,"[0.023873650301401657, 0.031257322671261634, 0.025036215311232887, 0.02231940181147928, 0.029794159707947743, 0.032137699924758484, 0.019196349993028907, 0.0215333313903358, 0.023905795288509304, 0.023850419808422438, 0.11325672599339574, 0.08882612150432041, 0.08597802426422811, 0.12777395376833758, 0.10281092095262864, 0.02639834660730163, 0.023232038539686316, 0.02281021590540987, 0.02672130228904279, 0.024690440975052765, 0.01986146043663154, 0.018691045978732147, 0.02101926895266083, 0.023630493828065056, 0.02139529379612851]"
5,19,Interaction,Causal Forest,0.8674915119356209,1.254620821893507,"[0.03477275594701926, 0.0529109156806143, 0.054773323512768, 0.04838164922189268, 0.03956623656213813, 0.04247280148180479, 0.04659866048747679, 0.06472342641943135, 0.10406398941786758, 0.05542658583043844, 0.030547140322637313, 0.026613418336060755, 0.03277121358403204, 0.028204388420605405, 0.02811019539769164, 0.03449298731513285, 0.03404210031451961, 0.041281552602287296, 0.03202887414625985, 0.030288325781545028, 0.02728320554402834, 0.026873956286926605, 0.028749398976958385, 0.02618287120722304, 0.02884002720264054]"
5,19,LSS confounding,Causal Forest,0.9521564519475814,1.678149014863997,"[0.07820170433295151, 0.06292787079394403, 0.055849805461925826, 0.11040896628660024, 0.0928530406071823, 0.02081976197146469, 0.02581038738359717, 0.02843288560080143, 0.02763763256547692, 0.03161233295976467, 0.02720674255034544, 0.03444901472346647, 0.02748988137332337, 0.032482547661427746, 0.02440906515970966, 0.027214478823660845, 0.0326726120551569, 0.031226788033071832, 0.03256109159975888, 0.03610258197733519, 0.028746544961865364, 0.030073384594475613, 0.030753097387573324, 0.03311762602444634, 0.03694015511067421]"
5,19,Linear,Causal Forest,0.2566784288359388,0.43492368068271986,"[0.0763474369382157, 0.05472010076578264, 0.03884300589008885, 0.05630011665288518, 0.038635166545592056, 0.05206046245125201, 0.06388786125932959, 0.07828001219302218, 0.06280426993087644, 0.06180099509754571, 0.02465266468683473, 0.027460210942953815, 0.023258445767058947, 0.025154260147799437, 0.027184626568556195, 0.025723073714171017, 0.03541686106599785, 0.029903571177013047, 0.02671819481075872, 0.027363431807432885, 0.023721418172692348, 0.03142752133948504, 0.02901932523307888, 0.026017803428903793, 0.03329916341267287]"
5,19,Mixed,Causal Forest,1.0086526515856225,1.1759765111572398,"[0.03993189046841056, 0.025546976221831885, 0.036807055994051784, 0.02567182939373462, 0.023007259908449713, 0.020531610974877393, 0.027170551874864005, 0.023724547159967635, 0.029264926317279737, 0.028976995353517027, 0.10393726567699141, 0.093019354717148, 0.07081592284836283, 0.10243112520133617, 0.09778539447900618, 0.024696895406091497, 0.022325454990670564, 0.03554490943686973, 0.023827748898770883, 0.02734246947221673, 0.027753191237439606, 0.026552253592384032, 0.020817759935774602, 0.021568325030983493, 0.02094828540896993]"
5,17,Interaction,Causal Forest,0.8618285168186746,1.2468279068926276,"[0.03984039756405794, 0.03871681424042825, 0.15999588560499725, 0.04730447611757823, 0.049773799036929314, 0.029920037108684426, 0.04526625726220617, 0.04219638543751849, 0.044376457624586925, 0.05643430081230276, 0.03573714560821621, 0.03183138563545796, 0.02991994697162551, 0.028278417884431226, 0.029549901261926127, 0.032326228962444595, 0.0263638487651528, 0.032854739682570994, 0.024229069591213803, 0.034153305944067534, 0.027087890796253834, 0.029789337580150496, 0.02558371127025224, 0.026950143942522334, 0.03152011529442457]"
5,17,LSS confounding,Causal Forest,0.8262263604188637,1.5650316902247978,"[0.10142560532811509, 0.06596124165129862, 0.07143481848403946, 0.09699857075734337, 0.07549677265289964, 0.025928421070915995, 0.030285040953139556, 0.027875550078642283, 0.02722150518818875, 0.029607166195392578, 0.029879863882379776, 0.03001818328792288, 0.02786587784134473, 0.02968636628273165, 0.03201507002798616, 0.029376580923555395, 0.03028105832495398, 0.0330468148897078, 0.033200419716023825, 0.02964610370957878, 0.0311608260595211, 0.029365595411616242, 0.027406839873572005, 0.026244562834232966, 0.028571144574897466]"
5,17,Linear,Causal Forest,0.29050319263788654,0.4561340700292067,"[0.03650994578960681, 0.05471138545962275, 0.03840853656120971, 0.07043572221778585, 0.057984377671198156, 0.040519706433063435, 0.06472710361123311, 0.0803395277444607, 0.05779580306469897, 0.05581228845195752, 0.03323339369009982, 0.02416777086631188, 0.028098456280374818, 0.029479503038697202, 0.029930703993092358, 0.03350070079640574, 0.030540935115701332, 0.03372677884955296, 0.02839497908651383, 0.030227563623390928, 0.030596170479075268, 0.025912872962036756, 0.02645477903111504, 0.029007213173779713, 0.02948378200901538]"
5,17,Mixed,Causal Forest,1.0389728882479823,1.239750554125084,"[0.027145408850642153, 0.024871483885915063, 0.0201342477366695, 0.028262807768366448, 0.02907983462686815, 0.029319295579836573, 0.020284245135490674, 0.01979334598942948, 0.0242734566015008, 0.03570652279473552, 0.07607643769568202, 0.0715533378608513, 0.09592676594013731, 0.16098622911486504, 0.10353350486467837, 0.0236612733659755, 0.02152645971108705, 0.026789272787784882, 0.022161133833736878, 0.02192873128565896, 0.02538005889705295, 0.02046592210290775, 0.02164806256651648, 0.02115449089171423, 0.028337670111896918]"
5,16,Interaction,Causal Forest,0.8194601856390369,1.249152264271499,"[0.06062129530349005, 0.062470520519333744, 0.046739364278211515, 0.04741092373342881, 0.05051982918220327, 0.03845121846935109, 0.0704885622087824, 0.05124067012765734, 0.07078725030825588, 0.04478883291515819, 0.03297105134164462, 0.02452243832832912, 0.027676391024668207, 0.028290349476595783, 0.029869452353645867, 0.02803459176706321, 0.03683910111027019, 0.03619475525376062, 0.02723776467290441, 0.031324464349148554, 0.03648442891519821, 0.025285898002150805, 0.029108773690413346, 0.03296613275110701, 0.02967593991722778]"
5,16,LSS confounding,Causal Forest,0.9784953466887001,1.7441090973190987,"[0.0619196775076908, 0.1217274680818846, 0.05916023780282499, 0.06460824782166967, 0.07512114881517461, 0.025801040487008063, 0.026163582388660546, 0.025015096136554872, 0.02661678034248519, 0.027101903450724538, 0.029525159854818357, 0.03226739502952836, 0.030569399963087274, 0.03205071912997913, 0.03887904406703633, 0.028780993708555084, 0.0282630491500255, 0.03346504525453875, 0.029967148572424815, 0.029633460889481652, 0.04407370548939731, 0.02637002628455267, 0.03499318149266142, 0.03446609242245016, 0.03346039585678535]"
5,16,Linear,Causal Forest,0.2531816243544678,0.45628796666745575,"[0.04145314383473406, 0.05542973056041918, 0.026862244810948992, 0.03632869475645624, 0.061154057829135494, 0.052321866842631536, 0.06304425960825756, 0.050496013309118445, 0.09326419540198218, 0.051512027390435394, 0.03260175415925092, 0.029341250165520708, 0.03345141277340593, 0.02759133536886387, 0.038059192971519475, 0.024459713366258608, 0.03380714175921663, 0.03610764510787132, 0.028797829484131364, 0.02786012191535192, 0.026622755711987058, 0.028626592171557677, 0.027906453161741278, 0.04252229506585683, 0.030378272473347342]"
5,16,Mixed,Causal Forest,1.0122484625164545,1.1514528093691823,"[0.031283736784048874, 0.027012882607534445, 0.03192551553158245, 0.025481472294781718, 0.020013646913887236, 0.02852109856237961, 0.02727072158805364, 0.020624785430836356, 0.03007607702041991, 0.024857735548110386, 0.10156314277948983, 0.09631559774824255, 0.08870603493554839, 0.11740447050335584, 0.08913572279330614, 0.026839316930081476, 0.023476211618814757, 0.023814519341499113, 0.026354514573265497, 0.024950022162177607, 0.020294668105442736, 0.025267860906063658, 0.022073088893549198, 0.020559900171730917, 0.026177256255797716]"
5,15,Interaction,Causal Forest,0.8131336930070502,1.2463262660797556,"[0.03942820204110229, 0.04968508994758105, 0.05761553463590251, 0.057668061375897806, 0.059557984528636296, 0.044670501717108825, 0.04866023779888176, 0.06403795913413049, 0.07492910026321356, 0.06125091212209863, 0.03897414454862986, 0.030783611198339975, 0.02953599709918783, 0.02305241499367976, 0.03326054874355543, 0.03771165713778658, 0.025666627921693233, 0.027724976191125947, 0.025908426934351417, 0.029092087611016542, 0.027933946157061226, 0.02929543178387434, 0.026277818675259374, 0.026495520029472596, 0.03078320741041264]"
5,15,LSS confounding,Causal Forest,0.6737591697988161,1.513852307621304,"[0.13012241752281004, 0.06491278663170182, 0.05955700404751961, 0.08935737588858716, 0.08643179612927014, 0.024432528985230555, 0.02767257611287122, 0.025266693089061116, 0.027676656854711525, 0.022659817536118336, 0.02749930921917435, 0.03442456029305757, 0.02651049969361412, 0.02749754986281832, 0.026418321455971127, 0.030150263638794556, 0.028115379624422284, 0.025490128027141765, 0.03179884423145056, 0.023330211169121817, 0.033779778548748404, 0.03400738194231536, 0.029867388650678468, 0.02976761163949074, 0.033253119205318996]"
